id,name,tagline,industry,industry_2,type,address,street,street_number,zip,country,city,sectors
1437674,CircleCI,"Critical for software teams in today's competitive landscape, but maintaining speed can be difficult as apps and systems grow larger and more complex",Enterprise Software,,4,"201 Spear St, San Francisco, CA 94105, USA",Spear Street,201,94105,United States,San Francisco,"PaaS,Cloud Computing,Information Technology,app,platform,Developer Tools,Delivery,SaaS"
74938,PricePanorama,Price monitoring and product performance for online retailers,Enterprise Software,,4,"Bolesława Domańskiego 13/6, 68-200 Żary, Poland",Bolesława Domańskiego,,,Poland,Żary,"Performance Management,Business Intelligence,decision making,Data Analytics,Knowledge Management,pricing,metrology,Crowdsourcing,Analytics,monitoring,Retail"
14920,Filmaster,"Cloud-based personalization and analytics for the entertainment industry. Addressed to cable providers, VODs, IPTV platforms and cinema",Enterprise Software,Media,2,"19, Stryjeńskich, 02-791 Warsaw, Poland",Stryjeńskich,19,02-791,Poland,Warsaw,"personalisation,recommendation,user behavior,television,Content,Predictive Analytics,platform,branding,Social,Advertising,Adtech,Social Media"
2013452,Flowmill,"Flowmill deploy network monitoring which has negligible overhead, no sampling, no per-service configuration or code changes",Enterprise Software,Security,2,"Palo Alto, CA, USA",,,,United States,Palo Alto,
96586,Qualiteam Software,Services | X-Cart,Enterprise Software,,2,"Cyprus, Limassol","","","",Cyprus,Limassol,agency
231083,Reniac,"Group of passionate entrepreneurs with data, software and systems experience from companies",Enterprise Software,,2,"United States, San Jose",,,,United States,San Jose,"Storage,database,Analytics,Advertising,investing,Adtech"
1287701,IParadigms,"Cloud-based educational technologies to prevent plagiarism, content verifications, and written work evaluation",Enterprise Software,Education,2,"United States, Oakland",,,,United States,Oakland,
1415452,Solution Dynamics Group,Business application solutions as services over the internet,Enterprise Software,,2,"United States, Worcester",,,,United States,Worcester,"communication,SaaS"
1373545,IPubSci,Online platform that enables its users to download and purchase science articles on a per-article basis,Enterprise Software,,2,"United States, Seattle",,,,United States,Seattle,"Publishing,Open Source,platform,SaaS"
893196,FieldWy - Auditt/D4P,,Enterprise Software,,2,"Los Papayos, Lomas de San Mateo, 53218 Naucalpan de Juárez, Méx., Mexico",Los Papayos,,53218,Mexico,Naucalpan de Juárez,"back office,enterprise resource planning,consulting services,SaaS"
1906491,Easyecom,#1 Multi-Channel Inventory Management Software - EasyEcom,Enterprise Software,,2,"Bengaluru, KA, India","","",560002,India,Bengaluru,
196980,Acomba,"Accounting and management software used by more than 40,000 Canadian SMBs | Logiciels comptables et de gestion utilisés par plus de 40 000 PME au Canada.",Enterprise Software,Fintech,2,"Canada, La Cale-à-Will",,,G4T,Canada,La Cale-à-Will,"back office,Accounting"
141089,Data Systems International,Welcome — DSI,Enterprise Software,,2,"United States, Kansas City",,,,United States,Kansas City,
1398993,OpenAI,"AI research company, discovering and enacting the path to safe artificial general intelligence",Enterprise Software,,4,"United States, San Francisco",,,,United States,San Francisco,"research and development,non-profit,verified Unicorns and $1B exits,Risk Management"
1786893,New Byte Order,Data processing and visualization environment built on a principle that people need an immediate connection to what they are building,Enterprise Software,,2,"Karmelicka 57, 33-332 Kraków, Poland",Karmelicka,57,33-332,Poland,Kraków,
6020,BERG Cloud,Connecting things to internet,Enterprise Software,,2,"United Kingdom, London, City Road, 25",City Road,25,EC1Y 1AA,United Kingdom,London,"prototype,Information Technology,Developer Tools"
2770000,Ninox Software,Ninox Database,Enterprise Software,,2,"Berlin, Germany","","",10117,Germany,Berlin,
1719613,TradeCloud.nl,Supply chain integration for the manufacturing industry and wholesale,Enterprise Software,,2,"Netherlands, Delft",,,2611 RV,Netherlands,Delft,"Wholesale,Supply Chain Management,platform"
1306355,Cubeworks,And manufactures small computers for business and personal use,Enterprise Software,,2,"United States, Ann Arbor",,,,United States,Ann Arbor,"computer,Information Technology"
2082224,Candor USA,A digital platform is designed for MGAs and wholesale brokers to allow them to deliver a fully automated online solution,Enterprise Software,Fintech,2,"Savannah, GA, USA",,,,United States,Savannah,
35477,crowdfire,Data analytics for your social media accounts,Enterprise Software,,2,"India, Mumbai",,,,India,Mumbai,"Data Analytics,Analytics,Social,Social Media"
1657757,Iwriter,Microsoft Office App for brand identity & template management,Enterprise Software,,2,"Fellenoord 170, 5611 ZB Eindhoven, Netherlands",Fellenoord,170,5611 ZB,Netherlands,Eindhoven,"app,communication,branding,Automated Technology"
31811,CluedIn,Solves the problem of not being able to utilize all the knowledge you have,Enterprise Software,,2,"Titangade, Copenhagen, Denmark",Titangade,"","",Denmark,Copenhagen,"Knowledge Management,Freemium,deal comparison,Research,Search Engine,Analytics"
114190,X1 Group,IT product development company that builds dedicated dev teams and remote r&d offices for technology businesses and startups,Enterprise Software,,15,"Kemperpl. 1, 10785 Berlin, Germany",Kemperplatz,1,,Germany,Berlin,"Outsourcing,Human Resources,web development,Information Technology,app,communication,platform,Banking,Shopping,Retail,consulting services,Social"
395047,EMC,Dell EMC enables digital transformation with trusted solutions for the modern data center,Enterprise Software,Security,4,"United States, Hopkinton, South Street, 176",South Street,176,01748,United States,Hopkinton,"Cloud Storage,certification,Verification,Security,Virtualization,appliances,fuel,Innovation Radar,chat,Content Management,data storage,back office,Cloud Computing,Storage,video,Risk Management,regtech compliance,branding,Search Engine,compliance,community,consulting services,Testing,Social,Messaging"
164542,Chronus,Leader in mentoring software our platform enables mentoring programs to efficiently scale and drive more strategic value,Enterprise Software,,2,"Redmond, WA, United States","","",98052,United States,Redmond,
131346,MarketBrew,A Predictive Analytics Platform for Digital Marketers,Enterprise Software,,2,"United States, Palo Alto",,,,United States,Palo Alto,"platform,Analytics"
1465794,Shortcut,Shortcut Photo Notes,Enterprise Software,,2,"Mühlezelgstrasse 53, 8047 Zürich, Switzerland",Mühlezelgstrasse,53,8047,Switzerland,Zurich,"Image Recognition,organisation,app"
1465494,Powermemo,"An intelligent SaaS tool for cross-organizational development projects, that passes by silos and reduces business lead times significantly",Enterprise Software,,2,"Finland, Helsinki",,,00100,Finland,Helsinki,
187957,Nimble Software Systems,Online Employee Scheduling Software,Enterprise Software,,2,"United States, San Diego",,,,United States,San Diego,"healthcare,scheduling,accommodation,back office"
1402695,Apropos Technology,Software company,Enterprise Software,,2,"United States, Oak Brook",,,60523,United States,Oak Brook,
197416,Giving Assistant,Accelerate the social responsibility of global online consumerism.,Enterprise Software,,2,"United States, San Francisco",,,,United States,San Francisco,"merchant tools,deal comparison,Care,Retail,Social"
879746,EnergySavvy,"Utility Cloud Solutions for Customer Intelligence, Engagement, and Action | EnergySavvy",Enterprise Software,Energy,2,"Seattle, WA, United States","","",98104,United States,Seattle,"personalisation,back office,fuel,platform,community,SaaS,Adtech,Automated Technology"
2410887,ImageTag,Business Process Automation with ONE Document Management System,Enterprise Software,,2,"Tempe, AZ, United States","","",85281,United States,Tempe,
1250249,Vectorworks,"We are a global design and BIM software developer serving over 650,000 professionals in the architecture, landscape and entertainment industries",Enterprise Software,,4,"United States, Columbia",,,,United States,Columbia,Entertainment
2020601,CloudTags,A Mobile Platform for Enterprise Store Associates,Enterprise Software,,2,"Atlanta, GA, United States","","",30303,United States,Atlanta,
28559,Opera Solutions,Big data analytics,Enterprise Software,Fintech,2,"United States, Jersey City",,,,United States,Jersey City,"user behavior,Predictive Analytics,Data Analytics,Risk Management,platform,Banking,insurtech,Search Engine,Analytics,Retail,game development,Entertainment,Navigation"
1527894,Moxie,Designs and develops software,Enterprise Software,,2,"San Bruno, CA, United States","","",94066,United States,San Bruno,"chat,Messaging"
112512,ScheduleSoft,,Enterprise Software,,2,"United States, Boston, Leon Street, 50",Leon Street,50,02115,United States,Boston,
910219,Indeed Identity,Gmail,Enterprise Software,,2,"Lithuania, Vilnius, J. Savickio gatvė, 4",J. Savickio gatvė,4,01108,Lithuania,Vilnius,
1520121,Akana,API Management Platform - Akana | Rogue Wave Software,Enterprise Software,,2,"United States, Los Angeles",,,90012,United States,Los Angeles,"Cloud Data Services,Cloud Security,Publishing,platform,monitoring"
1515239,Auvesy,Home - AUVESY,Enterprise Software,,2,"Fichtenstraße 38B, 76829 Landau in der Pfalz, Germany",Fichtenstraße,"","",Germany,Landau in der Pfalz,Automated Technology
106327,Harte-Hanks Data Technologies,"Trillium | Better Data, Better Business Decisions",Enterprise Software,,2,"United States, Billerica",,,,United States,Billerica,Analytics
2423337,Schema,TEOCO - Home,Enterprise Software,,2,"Fairfax, VA, United States","","",22030,United States,Fairfax,
1567793,Voiceflow,"A platform that allows to easily design, build, and launch voice apps without coding",Enterprise Software,,2,"175 Bloor St E, Toronto, ON, Canada",Bloor Street East,175,,Canada,Toronto,"voice assistants,voice app development,voice design,Speech Recognition,Freemium,voice apps,app,platform,Developer Tools"
1974694,Alchemy Cloud,Helps specialty chemicals companies accelerate their formula development and commercialization processes,Enterprise Software,,2,"San Francisco, CA 94115, USA",,,94115,United States,San Francisco,
190717,Joukuu,Joukuu is merging with CloudFuze!,Enterprise Software,,2,"United States, Mission Viejo, Singapore Street",Singapore Street,,92691,United States,Mission Viejo,
172339,Inmagic,Knowledge Management Software | Lucidea,Enterprise Software,,4,"United States, Woburn",,,,United States,Woburn,Knowledge Management
1265643,UX Team,We design killer user experiences for web and mobiles applications,Enterprise Software,,2,"United States, Secaucus",,,,United States,Secaucus,app
1528808,Contino,"Global technical consultancy who specialise in helping highly-regulated enterprises transform faster, modernising their way of working",Enterprise Software,,15,"34-37 Liverpool St, London EC2M 7PP",Liverpool Street,34-37,,United Kingdom,London,"Amazon Web Service,Cloud Computing,Hosting,Developer Tools,agency"
1500732,Prodsight,Customer insights for product teams,Enterprise Software,,2,"38 Castle Terrace, Edinburgh, EH3 9, United Kingdom",Castle Terrace,38,EH3 9,United Kingdom,Edinburgh,"reporting,Customer Service,Text Analytics,customer behaviour analytics,natural language  processing,sentiment analysis,feedback,customer  segmentation,automated process,SaaS,Automated Technology"
31040,HRMatches,Saas recruitment platform for companies the worlds first assessments driven recruitment system,Enterprise Software,Jobs Recruitment,2,"Anthony Fokkerweg 61, 1059 CP Amsterdam, Netherlands",Anthony Fokkerweg,,,Netherlands,Amsterdam,
222932,Green Energy Options,"Our energy monitors make energy visible, helping people and organisations to reduce their energy consumption, their energy bills and their carbon footprint.",Enterprise Software,Energy,2,"United States, Cambridge",,,,United States,Cambridge,"organisation,solar energy,Innovation Radar,green technology,appliances,Carbon,Cloud services,Billing,Analytics,monitoring,Social,Navigation"
